cnn_illegal,cnn_paper,cnn_rock,cnn_scissors,mp_illegal,mp_paper,mp_rock,mp_scissors,label
0.3601732552051544,0.0233197882771492,0.4024260938167572,0.21408085525035858,0.7127087116241455,0.020251229405403137,0.23596930503845215,0.031070701777935028,illegal
0.3841566741466522,0.4309253394603729,0.12672120332717896,0.058196838945150375,0.0,0.0,0.0,0.0,illegal
0.7993279695510864,0.007997896522283554,0.007798578590154648,0.18487559258937836,0.0,0.0,0.0,0.0,illegal
0.6619724035263062,0.04628320038318634,0.25136592984199524,0.04037843644618988,0.0,0.0,0.0,0.0,illegal
0.9847216010093689,0.0001315728877671063,0.0012508590007200837,0.013895920477807522,0.0,0.0,0.0,0.0,illegal
0.9440793991088867,0.01705646514892578,0.005627016071230173,0.033237162977457047,0.0,0.0,0.0,0.0,illegal
0.868233323097229,0.003411582438275218,0.06244063749909401,0.06591441482305527,0.0,0.0,0.0,0.0,illegal
0.09385072439908981,0.0011823764070868492,0.02070661634206772,0.8842602372169495,0.0,0.0,0.0,0.0,illegal
0.6676864624023438,0.005057521630078554,0.1806935966014862,0.1465623527765274,0.0,0.0,0.0,0.0,illegal
0.3395722508430481,0.023669766262173653,0.015602742321789265,0.6211552023887634,0.0,0.0,0.0,0.0,illegal
0.7661548256874084,0.01194021850824356,0.055675480514764786,0.1662294864654541,0.0,0.0,0.0,0.0,illegal
0.8304387331008911,0.012763355858623981,0.09870844334363937,0.058089517056941986,0.0,0.0,0.0,0.0,illegal
0.5298871994018555,0.028932208195328712,0.01995195634663105,0.42122867703437805,0.9925397038459778,0.0005923596327193081,0.005681135226041079,0.0011868069414049387,illegal
0.927263081073761,0.023166967555880547,0.004184698220342398,0.04538533091545105,0.9948915243148804,0.000365266838343814,0.003878789721056819,0.0008644001209177077,illegal
0.8289737105369568,0.010613462887704372,0.13559764623641968,0.024815188720822334,0.9831894636154175,0.005848732311278582,0.003951001446694136,0.007010784465819597,illegal
0.9862713813781738,0.007815069518983364,0.0010639099637046456,0.004849583376199007,0.9913485646247864,0.001998085528612137,0.002431471599265933,0.004221896640956402,illegal
0.9297117590904236,0.043067507445812225,0.019487762823700905,0.007732981815934181,0.0,0.0,0.0,0.0,illegal
0.9226902723312378,0.03140447288751602,0.01967502199113369,0.026230281218886375,0.0,0.0,0.0,0.0,illegal
0.23574690520763397,0.04950878769159317,0.18525052070617676,0.5294938683509827,0.0,0.0,0.0,0.0,illegal
0.9623346924781799,0.01415457297116518,0.017772924154996872,0.0057378364726901054,0.0,0.0,0.0,0.0,illegal
0.9610559940338135,0.027782393619418144,0.0026728438679128885,0.008488805964589119,0.9930903315544128,0.001440949272364378,0.00196617329493165,0.0035025584511458874,illegal
0.9721553325653076,0.008232885040342808,0.006209392566233873,0.013402396813035011,0.9743258953094482,0.0019474858418107033,0.015641020610928535,0.008085544221103191,illegal
0.9863885045051575,0.0017184545285999775,0.0035037118941545486,0.008389327675104141,0.0,0.0,0.0,0.0,illegal
0.8690926432609558,0.07080747932195663,0.006451363675296307,0.05364860221743584,0.9819100499153137,0.0018322820542380214,0.010340831242501736,0.005916854366660118,illegal
0.9848306179046631,0.008691214956343174,0.0013680106494575739,0.005110228434205055,0.9729527831077576,0.003085225587710738,0.014801169745624065,0.009160791523754597,illegal
0.9838612079620361,0.0038592121563851833,0.0033732771407812834,0.008906318806111813,0.712557852268219,0.005970493424683809,0.2735603153705597,0.007911345921456814,illegal
0.9309872984886169,0.001463638967834413,0.018838699907064438,0.0487104170024395,0.0,0.0,0.0,0.0,illegal
0.7251730561256409,0.12494141608476639,0.020138690248131752,0.12974688410758972,0.7204462885856628,0.015349898487329483,0.25174224376678467,0.012461520731449127,illegal
0.8062439560890198,0.0553271546959877,0.0787193700671196,0.059709466993808746,0.0,0.0,0.0,0.0,illegal
0.6017405986785889,0.06247261166572571,0.2940279245376587,0.04175882413983345,0.9293153285980225,0.0004263539449311793,0.06851042062044144,0.0017478485824540257,illegal
0.9942339062690735,0.0008023679256439209,0.0006129279499873519,0.004350873176008463,0.9728997349739075,0.0031411468517035246,0.014319252222776413,0.009639766998589039,illegal
0.13471531867980957,0.05556363984942436,0.013040445744991302,0.7966806292533875,0.5513071417808533,0.06387121975421906,0.3636728525161743,0.021148862317204475,illegal
0.20364819467067719,0.065406933426857,0.03944819048047066,0.6914966702461243,0.6462897062301636,0.012257050722837448,0.3344658613204956,0.006987384986132383,illegal
0.7054727077484131,0.08047906309366226,0.09280623495578766,0.12124200910329819,0.0,0.0,0.0,0.0,illegal
0.9866586327552795,0.0018077358836308122,0.010402524843811989,0.0011311096604913473,0.0,0.0,0.0,0.0,illegal
0.025837084278464317,0.042751897126436234,0.04825281351804733,0.8831581473350525,0.10064148157835007,0.5228290557861328,0.2495819479227066,0.12694749236106873,illegal
0.3828080892562866,0.1493080109357834,0.08335493505001068,0.3845289349555969,0.0,0.0,0.0,0.0,illegal
0.8822354674339294,0.00845696497708559,0.06839338690042496,0.0409141480922699,0.0,0.0,0.0,0.0,illegal
0.05678798258304596,0.09670700132846832,0.02899814210832119,0.8175068497657776,0.6561892628669739,0.034155357629060745,0.2861040234565735,0.023551318794488907,illegal
0.6969669461250305,0.018894648179411888,0.09483550488948822,0.1893029361963272,0.6536611914634705,0.017585309222340584,0.31251397728919983,0.016239512711763382,illegal
0.6083269119262695,0.012417368590831757,0.3602263927459717,0.019029324874281883,0.2950744032859802,0.0005266921361908317,0.6990469098091125,0.005351932719349861,illegal
0.9490237832069397,0.011548241600394249,0.03422553092241287,0.005202487576752901,0.0,0.0,0.0,0.0,illegal
0.9483446478843689,0.010021771304309368,0.024092307314276695,0.017541343346238136,0.0,0.0,0.0,0.0,illegal
0.9441216588020325,0.007447727024555206,0.018235623836517334,0.03019499033689499,0.0,0.0,0.0,0.0,illegal
0.02246437408030033,0.06934817135334015,0.8336513042449951,0.07453612983226776,0.0,0.0,0.0,0.0,illegal
0.9613795876502991,0.004586368799209595,0.01640552282333374,0.017628492787480354,0.9237943887710571,0.001282296609133482,0.07357415556907654,0.0013491864083334804,illegal
0.2292124330997467,0.11069657653570175,0.268996924161911,0.39109405875205994,0.0,0.0,0.0,0.0,illegal
0.7456138134002686,0.05879318341612816,0.11851171404123306,0.07708123326301575,0.0,0.0,0.0,0.0,illegal
0.8231260776519775,0.018870878964662552,0.09191053360700607,0.06609251350164413,0.0,0.0,0.0,0.0,illegal
0.9462788701057434,0.01200081966817379,0.015288013964891434,0.026432275772094727,0.0,0.0,0.0,0.0,illegal
0.9725898504257202,0.004194803070276976,0.008550716564059258,0.014664647169411182,0.58928382396698,0.0004936666809953749,0.4091740846633911,0.0010483935475349426,illegal
0.8842809200286865,0.02152344025671482,0.0070925806649029255,0.08710301667451859,0.0,0.0,0.0,0.0,illegal
0.9865732192993164,0.0008691705879755318,0.0023548537865281105,0.010202784091234207,0.0,0.0,0.0,0.0,illegal
0.9857794046401978,0.0041013737209141254,0.0021195756271481514,0.007999664172530174,0.0,0.0,0.0,0.0,illegal
0.9914997220039368,0.000775444321334362,0.0025337659753859043,0.005191100295633078,0.0,0.0,0.0,0.0,illegal
0.8400107026100159,0.0020624075550585985,0.002472042106091976,0.1554548144340515,0.0,0.0,0.0,0.0,illegal
0.9600955247879028,0.0018406445160508156,0.008552313782274723,0.02951151318848133,0.0,0.0,0.0,0.0,illegal
0.9711644649505615,0.0044565326534211636,0.004188841208815575,0.02019013650715351,0.0,0.0,0.0,0.0,illegal
0.9297869801521301,0.009555862285196781,0.012828079052269459,0.04782902076840401,0.0,0.0,0.0,0.0,illegal
0.9675218462944031,0.002833195263519883,0.0024046895559877157,0.02724025398492813,0.0,0.0,0.0,0.0,illegal
0.9772912859916687,0.0007360891904681921,0.002370143309235573,0.01960248500108719,0.8339354991912842,0.02450713887810707,0.09159447252750397,0.04996297135949135,illegal
0.9696202874183655,0.014101138338446617,0.010389539413154125,0.005889036227017641,0.0,0.0,0.0,0.0,illegal
0.47310778498649597,0.14167903363704681,0.022431571036577225,0.3627815842628479,0.0,0.0,0.0,0.0,illegal
0.07969817519187927,0.7986964583396912,0.02774772420525551,0.09385764598846436,0.0,0.0,0.0,0.0,illegal
0.7925121784210205,0.0715673491358757,0.010132401250302792,0.12578804790973663,0.18496263027191162,0.7490254640579224,0.006374480202794075,0.05963737145066261,illegal
0.9555367231369019,0.010212399996817112,0.017356541007757187,0.016894331201910973,0.0,0.0,0.0,0.0,illegal
0.3636811673641205,0.5151986479759216,0.020203454419970512,0.10091671347618103,0.0,0.0,0.0,0.0,illegal
0.8767295479774475,0.06196814030408859,0.02910480834543705,0.03219744935631752,0.0,0.0,0.0,0.0,illegal
0.9444592595100403,0.014397218823432922,0.024478081613779068,0.016665488481521606,0.0,0.0,0.0,0.0,illegal
0.9125158786773682,0.043981775641441345,0.023992063477635384,0.019510267302393913,0.0,0.0,0.0,0.0,illegal
0.9321772456169128,0.03348912298679352,0.017339281737804413,0.016994398087263107,0.0,0.0,0.0,0.0,illegal
0.6595820784568787,0.09420015662908554,0.073817178606987,0.1724005490541458,0.0,0.0,0.0,0.0,illegal
0.7775514125823975,0.009294948540627956,0.019530514255166054,0.1936231255531311,0.12647104263305664,4.457272098079557e-06,0.8734737634658813,5.0743426982080564e-05,illegal
0.01732945814728737,0.8270074725151062,0.1337357610464096,0.021927321329712868,0.0,0.0,0.0,0.0,illegal
0.6964762806892395,0.025613097473978996,0.04632793366909027,0.23158268630504608,0.0,0.0,0.0,0.0,illegal
0.8205700516700745,0.0014805021928623319,0.005603068973869085,0.17234636843204498,0.5361340045928955,0.0002646982902660966,0.4610038697719574,0.002597506856545806,illegal
0.9396145343780518,0.015278409235179424,0.012508319690823555,0.032598644495010376,0.0,0.0,0.0,0.0,illegal
0.9532100558280945,0.0024543507024645805,0.0036167229991406202,0.040718816220760345,0.0,0.0,0.0,0.0,illegal
0.7997875809669495,0.03138570114970207,0.019651008769869804,0.14917577803134918,0.0,0.0,0.0,0.0,illegal
0.8749016523361206,0.005040863528847694,0.005516319535672665,0.11454116553068161,0.0,0.0,0.0,0.0,illegal
0.9205670356750488,0.003809537272900343,0.00823146477341652,0.0673920065164566,0.0,0.0,0.0,0.0,illegal
0.5399592518806458,0.3336016535758972,0.025136927142739296,0.1013021171092987,0.9171416759490967,0.016099529340863228,0.012843665666878223,0.053915124386548996,illegal
0.5447609424591064,0.04960956797003746,0.010339578613638878,0.39528992772102356,0.9101398587226868,0.036390841007232666,0.0011967419413849711,0.05227253586053848,illegal
0.20091205835342407,0.4351983368396759,0.031098080798983574,0.33279159665107727,0.9703782200813293,0.001329944934695959,0.0018090130761265755,0.026482870802283287,illegal
0.10421095788478851,0.48313114047050476,0.3393607437610626,0.07329721003770828,0.0,0.0,0.0,0.0,illegal
0.7066302299499512,0.15174411237239838,0.028760265558958054,0.11286543309688568,0.9043779969215393,0.006886512041091919,0.00017553755606058985,0.08855999261140823,illegal
0.3711055815219879,0.3207380473613739,0.17496491968631744,0.13319145143032074,0.0,0.0,0.0,0.0,illegal
0.04530167579650879,0.5409811735153198,0.145651176571846,0.2680659592151642,0.5589285492897034,0.024295400828123093,0.32714277505874634,0.08963329344987869,illegal
0.04904507100582123,0.8326312899589539,0.10157016664743423,0.01675349473953247,0.0,0.0,0.0,0.0,illegal
0.0032055110204964876,0.9646763801574707,0.0025455171708017588,0.02957255393266678,0.9741601347923279,0.0016497249016538262,0.004558565095067024,0.01963157020509243,illegal
0.89620441198349,0.032041627913713455,0.009653514251112938,0.06210050359368324,0.975678563117981,0.000954611983615905,0.0014825602993369102,0.02188427373766899,illegal
0.8965815305709839,0.014407733455300331,0.08246973156929016,0.006541036535054445,0.2535339891910553,0.6733763813972473,0.00027378086815588176,0.07281585037708282,illegal
0.7938956618309021,0.03534948080778122,0.13597728312015533,0.03477760776877403,0.8273851275444031,0.08716153353452682,0.034235645085573196,0.051217641681432724,illegal
0.9574307203292847,0.008821736089885235,0.026878155767917633,0.006869353353977203,0.396799236536026,0.054468389600515366,0.2749156653881073,0.27381670475006104,illegal
0.7766023278236389,0.010724308900535107,0.1924087405204773,0.02026469074189663,0.7868566513061523,0.17267155647277832,0.01721394993364811,0.02325790748000145,illegal
0.863078236579895,0.012531985528767109,0.07327774912118912,0.05111207067966461,0.760581374168396,0.1823434829711914,0.023043347522616386,0.034031786024570465,illegal
0.4463765025138855,0.12211375683546066,0.148941308259964,0.28256839513778687,0.6088964343070984,0.36429572105407715,0.008021404966711998,0.018786370754241943,illegal
0.25703561305999756,0.07620227336883545,0.39059558510780334,0.27616655826568604,0.0,0.0,0.0,0.0,illegal
0.9786137938499451,0.0018810430774465203,0.009323585778474808,0.010181565769016743,0.0,0.0,0.0,0.0,illegal
0.9272653460502625,0.0010226654121652246,0.05329642817378044,0.018415508791804314,0.0,0.0,0.0,0.0,illegal
0.9208710193634033,0.014977247454226017,0.044545747339725494,0.01960604637861252,0.18321242928504944,0.7534461617469788,0.00025041663320735097,0.0630909875035286,illegal
0.9192283749580383,0.00802940409630537,0.017635881900787354,0.055106304585933685,0.9554533362388611,0.006632118485867977,0.03660048916935921,0.001314035733230412,illegal
0.1599791944026947,0.22314108908176422,0.015151712112128735,0.6017279624938965,0.0,0.0,0.0,0.0,illegal
0.986253559589386,0.005344589706510305,0.006904727779328823,0.001497163437306881,0.0,0.0,0.0,0.0,illegal
0.9923419952392578,0.0013391072861850262,0.0018293129978701472,0.004489602986723185,0.9560450315475464,0.017506908625364304,0.020274609327316284,0.0061734081245958805,illegal
0.9339966773986816,0.008388807065784931,0.013807762414216995,0.043806787580251694,0.0,0.0,0.0,0.0,illegal
0.09408868104219437,0.074286550283432,0.19444043934345245,0.6371843814849854,0.98674076795578,0.0004904346424154937,0.012360788881778717,0.00040798616828396916,illegal
0.9983831644058228,0.00024125263735186309,0.00038102042162790895,0.0009946259669959545,0.0,0.0,0.0,0.0,illegal
0.9960450530052185,0.0008341670618392527,0.0010616538347676396,0.0020591081120073795,0.9554051160812378,0.01763630099594593,0.02061539702117443,0.006343164015561342,illegal
0.6040480136871338,0.11190903186798096,0.06454004347324371,0.21950289607048035,0.9815945625305176,0.0014690334210172296,0.0148387486115098,0.0020976897794753313,illegal
0.8657039403915405,0.04378287494182587,0.06689797341823578,0.023615265265107155,0.951792299747467,0.016649331897497177,0.02473258413374424,0.006825844757258892,illegal
0.8742940425872803,0.017580855637788773,0.029187245294451714,0.07893788069486618,0.0,0.0,0.0,0.0,illegal
0.7891114354133606,0.12342678755521774,0.019862014800310135,0.0675998330116272,0.0,0.0,0.0,0.0,illegal
0.6979880928993225,0.11667512357234955,0.012999728322029114,0.17233702540397644,0.0,0.0,0.0,0.0,illegal
0.4404861629009247,0.02921273559331894,0.07295512408018112,0.45734599232673645,0.0,0.0,0.0,0.0,illegal
0.412000834941864,0.1817133128643036,0.2093968689441681,0.1968889683485031,0.0,0.0,0.0,0.0,illegal
0.9576566815376282,0.00629480229690671,0.022241324186325073,0.013807191513478756,0.646395742893219,0.034253183752298355,0.29181933403015137,0.02753175050020218,illegal
0.9719753265380859,0.008991693146526814,0.006118942052125931,0.012914087623357773,0.3813866078853607,0.018603594973683357,0.5962153077125549,0.003794492222368717,illegal
0.8541869521141052,0.012249812483787537,0.11183949559926987,0.021723730489611626,0.0,0.0,0.0,0.0,illegal
0.6106951236724854,0.10684918612241745,0.11807096749544144,0.16438476741313934,0.45005935430526733,0.018056944012641907,0.5285053849220276,0.0033782946411520243,illegal
0.9706668853759766,0.005188287235796452,0.008868941105902195,0.015275991521775723,0.7246791124343872,0.04868846386671066,0.2159401774406433,0.010692177340388298,illegal
0.846794068813324,0.02829684503376484,0.00707037840038538,0.1178387925028801,0.0,0.0,0.0,0.0,illegal
0.9760724902153015,0.005609096493571997,0.013132285326719284,0.005186161492019892,0.7667492628097534,0.004095241893082857,0.0373629666864872,0.19179251790046692,illegal
0.6620011925697327,0.0225306935608387,0.019090067595243454,0.29637792706489563,0.23353125154972076,0.7478166818618774,0.00636556139215827,0.012286574579775333,illegal
0.9590558409690857,0.001383336028084159,0.008485231548547745,0.031075628474354744,0.0,0.0,0.0,0.0,illegal
0.3907451033592224,0.01247506495565176,0.030859176069498062,0.5659207105636597,0.0,0.0,0.0,0.0,illegal
0.9757176041603088,0.0046644932590425014,0.016417192295193672,0.0032006993424147367,0.15662901103496552,0.8375335335731506,0.002458699978888035,0.0033787814900279045,illegal
0.4833095073699951,0.16414570808410645,0.03706476092338562,0.31547993421554565,0.2624601125717163,0.719700813293457,0.014256219379603863,0.0035828801337629557,illegal
0.25724679231643677,0.06928922981023788,0.11873513460159302,0.5547288060188293,0.2116578072309494,0.7804370522499084,0.0035369396209716797,0.004368179477751255,illegal
0.9633922576904297,0.005240715574473143,0.0060103354044258595,0.02535669505596161,0.0,0.0,0.0,0.0,illegal
0.9297366142272949,0.015495349653065205,0.03895196691155434,0.015815984457731247,0.16457527875900269,0.8257542848587036,0.00862932950258255,0.001041153445839882,illegal
0.9587216973304749,0.005176505073904991,0.008420897647738457,0.02768087200820446,0.6603644490242004,0.30527421832084656,0.02518628165125847,0.00917510874569416,illegal
0.9096361398696899,0.005228465422987938,0.01225284207612276,0.07288254052400589,0.0,0.0,0.0,0.0,illegal
0.9816040992736816,0.0017072041518986225,0.006386556662619114,0.010302159003913403,0.0,0.0,0.0,0.0,illegal
0.9681248068809509,0.0057542710565030575,0.004437255207449198,0.0216835904866457,0.6098761558532715,0.37138602137565613,0.011191489174962044,0.007546321023255587,illegal
0.9180671572685242,0.04904146492481232,0.0156451016664505,0.017246367409825325,0.0,0.0,0.0,0.0,illegal
0.9929786324501038,0.002171493833884597,0.0008892513578757644,0.003960608504712582,0.0,0.0,0.0,0.0,illegal
0.9865033626556396,0.005980312824249268,0.005742387846112251,0.0017739488976076245,0.08062658458948135,0.9172725677490234,0.001890437095426023,0.00021036621183156967,illegal
0.8539410829544067,0.06548076868057251,0.05754254385828972,0.023035621270537376,0.0,0.0,0.0,0.0,illegal
0.5202385783195496,0.02716910094022751,0.3678858280181885,0.08470645546913147,0.7192593812942505,0.24855399131774902,0.016703087836503983,0.015483586117625237,illegal
0.9403448104858398,0.0035215343814343214,0.02809441275894642,0.02803928777575493,0.6655960083007812,0.31579917669296265,0.013006462715566158,0.005598410032689571,illegal
0.7123073935508728,0.017444293946027756,0.018793044611811638,0.25145527720451355,0.986987829208374,0.0002980584104079753,0.012384364381432533,0.00032980923424474895,illegal
0.9024872183799744,0.01807427406311035,0.04228775575757027,0.03715076297521591,0.0,0.0,0.0,0.0,illegal
0.7823159694671631,0.016504276543855667,0.17986871302127838,0.021311067044734955,0.0,0.0,0.0,0.0,illegal
0.1287553757429123,0.012382935732603073,0.5458240509033203,0.313037633895874,0.9659102559089661,0.008665061555802822,0.019172420725226402,0.006252225022763014,illegal
0.6712030172348022,0.029125208035111427,0.15639333426952362,0.1432783603668213,0.9571164846420288,0.010476439259946346,0.03018811345100403,0.0022190616000443697,illegal
0.9214509129524231,0.015431515872478485,0.024142149835824966,0.03897545486688614,0.0,0.0,0.0,0.0,illegal
0.9069125056266785,0.01191508024930954,0.042284149676561356,0.038888249546289444,0.9670405983924866,0.006572398357093334,0.022718869149684906,0.0036682288628071547,illegal
0.8945570588111877,0.02706742472946644,0.006755555979907513,0.07162000238895416,0.9432606101036072,8.654739940539002e-05,0.05651431158185005,0.00013858883175998926,illegal
0.2552991807460785,0.029568666592240334,0.011793972924351692,0.7033382058143616,0.997527539730072,0.00042712243157438934,0.001587140723131597,0.00045815686462447047,illegal
0.15006449818611145,0.020743457600474358,0.06727363914251328,0.7619184851646423,0.9665971994400024,0.005530627444386482,0.024883320555090904,0.002988806227222085,illegal
0.8758754730224609,0.005020516458898783,0.02995884232223034,0.08914508670568466,0.9256131649017334,0.006268036086112261,0.005628704093396664,0.0624900683760643,illegal
0.9174150228500366,0.005563212092965841,0.03125134855508804,0.045770417898893356,0.9805051684379578,0.000639427627902478,0.00511150760576129,0.013743880204856396,illegal
0.8245543837547302,0.003682159585878253,0.020962314680218697,0.1508011370897293,0.9819715619087219,0.0007922191871330142,0.008395967073738575,0.00884021632373333,illegal
0.966305136680603,0.0031582133378833532,0.009047954343259335,0.021488701924681664,0.0,0.0,0.0,0.0,illegal
0.009730742312967777,0.002491203136742115,0.9788393378257751,0.008938778191804886,0.9701980352401733,0.0010188411688432097,0.018668197095394135,0.010114841163158417,illegal
0.40605565905570984,0.02057851478457451,0.2227460741996765,0.3506197929382324,0.8895933032035828,0.0024250345304608345,0.005511003080755472,0.10247063636779785,illegal
0.9742648005485535,0.008813700638711452,0.00271489261649549,0.014206609688699245,0.0,0.0,0.0,0.0,illegal
0.7219054102897644,0.0163026824593544,0.025692565366625786,0.23609931766986847,0.9066587686538696,0.003348203608766198,0.02143670618534088,0.06855632364749908,illegal
0.5850393772125244,0.23655427992343903,0.07111093401908875,0.1072954386472702,0.0,0.0,0.0,0.0,illegal
0.3018740713596344,0.020959030836820602,0.2789539098739624,0.3982129693031311,0.9139758944511414,0.006292050704360008,0.006858866661787033,0.07287316769361496,illegal
0.965004563331604,0.0010085329413414001,0.0013813504483550787,0.03260558843612671,0.48490476608276367,0.39189019799232483,0.022672554478049278,0.10053244233131409,illegal
0.9567241668701172,0.018364503979682922,0.004599062260240316,0.020312221720814705,0.9887896776199341,0.00339682400226593,0.003467295551672578,0.004346172325313091,illegal
0.9889315366744995,0.00031282490817829967,0.0006305932765826583,0.01012503169476986,0.9191376566886902,0.06026788055896759,0.011466402560472488,0.009128136560320854,illegal
0.8839994668960571,0.024752402678132057,0.01868220791220665,0.07256586849689484,0.9823065400123596,0.010192031040787697,0.0023337542079389095,0.0051676565781235695,illegal
0.12207034975290298,0.2930862307548523,0.026712853461503983,0.5581306219100952,0.0,0.0,0.0,0.0,illegal
0.9719906449317932,0.0012423339067026973,0.002747354796156287,0.024019556120038033,0.0,0.0,0.0,0.0,illegal
0.9945855736732483,0.00021776594803668559,0.00017596938414499164,0.005020726006478071,0.9211459159851074,0.051298342645168304,0.01554279588162899,0.01201289426535368,illegal
0.8547313809394836,0.0016961836954578757,0.004011569079011679,0.13956086337566376,0.9742807745933533,0.006775058340281248,0.00803307257592678,0.010911073535680771,illegal
0.6576293110847473,0.06268339604139328,0.1069229394197464,0.17276427149772644,0.9596547484397888,0.01806424744427204,0.005600423086434603,0.016680536791682243,illegal
0.4543910622596741,0.007204047869890928,0.032677244395017624,0.5057276487350464,0.9535878896713257,0.028882496058940887,0.01038236916065216,0.007147153373807669,illegal
0.8965262770652771,0.003752679331228137,0.012354162521660328,0.08736692368984222,0.0,0.0,0.0,0.0,illegal
0.9853807091712952,0.002082579070702195,0.006004394963383675,0.006532294675707817,0.1395644247531891,0.11993475258350372,0.5979922413825989,0.14250856637954712,illegal
0.9916287660598755,0.002701852237805724,0.001884076395072043,0.003785328008234501,0.0,0.0,0.0,0.0,illegal
0.7928595542907715,0.025767900049686432,0.13916826248168945,0.04220425337553024,0.6664432287216187,0.0016147694550454617,0.3279048502445221,0.004037216305732727,illegal
0.8194799423217773,0.0382496677339077,0.010623502545058727,0.13164684176445007,0.0,0.0,0.0,0.0,illegal
0.9779953956604004,0.00482561718672514,0.00838992465287447,0.008789022453129292,0.5973752737045288,0.0038859397172927856,0.391833633184433,0.006905140355229378,illegal
0.9666643738746643,0.004263471812009811,0.02039092779159546,0.008681222796440125,0.5742568373680115,0.004059440456330776,0.4142177104949951,0.007465986534953117,illegal
0.9356564283370972,0.006326301489025354,0.007590621244162321,0.05042659118771553,0.3977397084236145,0.023970577865839005,0.5510249733924866,0.02726474218070507,illegal
0.7677257061004639,0.012985484674572945,0.1411079317331314,0.07818078249692917,0.7116526365280151,0.0075958422385156155,0.27091118693351746,0.009840300306677818,illegal
0.2193370759487152,0.07419677078723907,0.5231878161430359,0.18327832221984863,0.3083316385746002,0.010864876210689545,0.6648404002189636,0.015963083133101463,illegal
0.9127529859542847,0.024697154760360718,0.049090608954429626,0.013459159061312675,0.0,0.0,0.0,0.0,illegal
0.9145998358726501,0.01222003623843193,0.06552108377218246,0.007659032940864563,0.738857090473175,0.08905074745416641,0.06138641759753227,0.11070582270622253,illegal
0.935602068901062,0.0065079303458333015,0.019070420414209366,0.03881963714957237,0.25145867466926575,0.014517414383590221,0.29209908843040466,0.44192489981651306,illegal
0.9292040467262268,0.006450473330914974,0.04861342906951904,0.015732046216726303,0.0,0.0,0.0,0.0,illegal
0.7899835705757141,0.058329615741968155,0.05417826399207115,0.09750853478908539,0.0,0.0,0.0,0.0,illegal
0.9491734504699707,0.0007288987399078906,0.0013272048672661185,0.04877043142914772,0.7559502720832825,0.061685409396886826,0.093698650598526,0.08866561949253082,illegal
0.9752306342124939,0.0024499427527189255,0.005377478897571564,0.016941962763667107,0.721758246421814,0.06058667227625847,0.07821650803089142,0.13943858444690704,illegal
0.5866435766220093,0.07306535542011261,0.021443087607622147,0.31884798407554626,0.0,0.0,0.0,0.0,illegal
0.984991729259491,0.00035610829945653677,0.0020324455108493567,0.01261972263455391,0.6434729695320129,0.0703948438167572,0.15925739705562592,0.12687480449676514,illegal
0.7664470076560974,0.03385045751929283,0.04599890112876892,0.15370355546474457,0.7116256952285767,0.03984042629599571,0.16483691334724426,0.08369702100753784,illegal
